job_title,experience_years,skill_count,education_level,education_institution,location,city_tier,company_type,industry,salary_inr,salary_lpa
Digital Marketing Manager,4,7,B.Tech,Top Private,Vadodara,3,MNC,Marketing,1811031,18.11
Digital Marketing Manager,4,8,MBA,IIM,Vadodara,3,service,Marketing,1491037,14.91
Digital Marketing Manager,4,6,B.Sc,Tier 3,Vadodara,3,BPO,Marketing,591089,5.91
Digital Marketing Manager,4,8,B.Tech,Top Private,Bhubaneswar,3,product,Marketing,1498634,14.99
Digital Marketing Manager,4,7,B.E.,BITS,Bhubaneswar,3,service,Marketing,1204287,12.04
Digital Marketing Manager,4,6,B.Tech,NIT,Bhubaneswar,3,BPO,Marketing,807970,8.08
Digital Marketing Manager,5,6,B.Tech,NIT,Bangalore,1,MNC,Marketing,3759193,37.59
Digital Marketing Manager,5,4,B.E.,Tier 2,Bangalore,1,product,Marketing,2164746,21.65
Digital Marketing Manager,5,5,MBA,IIM,Bangalore,1,startup,Marketing,2996799,29.97
Digital Marketing Manager,5,8,B.Sc,Tier 3,Bangalore,1,service,Marketing,1390327,13.9
Digital Marketing Manager,5,8,B.Tech,IIT,Bangalore,1,BPO,Marketing,1889481,18.89
Digital Marketing Manager,5,6,B.E.,Tier 2,Bangalore,1,KPO,Marketing,1603121,16.03
Digital Marketing Manager,5,7,B.E.,BITS,Chennai,1,BPO,Marketing,1632743,16.33
Digital Marketing Manager,5,8,B.E.,Tier 2,Chennai,1,KPO,Marketing,1612798,16.13
Digital Marketing Manager,5,4,B.Tech,IIT,Kochi,2,BPO,Marketing,1278796,12.79
Digital Marketing Manager,5,7,MBA,IIM,Coimbatore,2,service,Marketing,1989014,19.89
Digital Marketing Manager,5,8,B.Tech,Top Private,Coimbatore,2,KPO,Marketing,1490158,14.9
Digital Marketing Manager,5,5,B.Tech,IIT,Jamshedpur,3,MNC,Marketing,2897066,28.97
Digital Marketing Manager,5,6,B.Tech,NIT,Jamshedpur,3,product,Marketing,1980263,19.8
Digital Marketing Manager,5,6,B.E.,Tier 2,Jamshedpur,3,startup,Marketing,1441704,14.42
Digital Marketing Manager,5,6,B.E.,Tier 2,Jamshedpur,3,service,Marketing,1129586,11.3
Digital Marketing Manager,6,4,B.Tech,Top Private,Gurgaon,1,service,Marketing,2269658,22.7
Digital Marketing Manager,6,5,B.E.,Tier 2,Gurgaon,1,KPO,Marketing,1833132,18.33
Digital Marketing Manager,6,7,B.E.,BITS,Hyderabad,1,product,Marketing,3728142,37.28
Digital Marketing Manager,6,5,B.E.,BITS,Hyderabad,1,service,Marketing,2367536,23.68
Digital Marketing Manager,6,7,B.E.,Tier 2,Hyderabad,1,BPO,Marketing,1490425,14.9
Digital Marketing Manager,6,4,B.Tech,Top Private,Hyderabad,1,KPO,Marketing,1815348,18.15
Digital Marketing Manager,6,5,B.Tech,IIT,Visakhapatnam,2,MNC,Marketing,3924530,39.25
Digital Marketing Manager,6,6,B.Tech,IIT,Visakhapatnam,2,service,Marketing,2525232,25.25
Digital Marketing Manager,6,6,MBA,IIM,Visakhapatnam,2,BPO,Marketing,1765601,17.66
Digital Marketing Manager,6,7,B.E.,Tier 2,Visakhapatnam,2,KPO,Marketing,1714207,17.14
Digital Marketing Manager,6,4,B.Tech,NIT,Ahmedabad,2,product,Marketing,2775033,27.75
Digital Marketing Manager,6,7,B.E.,BITS,Ahmedabad,2,KPO,Marketing,2218441,22.18
Digital Marketing Manager,6,5,B.Sc,Tier 3,Bhubaneswar,3,KPO,Marketing,1105914,11.06
Digital Marketing Manager,6,6,B.Tech,Top Private,Lucknow,3,product,Marketing,2441303,24.41
Digital Marketing Manager,6,6,MBA,IIM,Lucknow,3,service,Marketing,1927009,19.27
Digital Marketing Manager,8,6,B.Sc,Tier 3,Chennai,1,MNC,Marketing,4270652,42.71
Digital Marketing Manager,8,7,B.Sc,Tier 3,Chennai,1,product,Marketing,3993358,39.93
Digital Marketing Manager,8,7,B.Tech,NIT,Chennai,1,BPO,Marketing,2681981,26.82
Digital Marketing Manager,8,5,MBA,IIM,Bangalore,1,startup,Marketing,5385396,53.85
Digital Marketing Manager,8,7,B.Tech,NIT,Bangalore,1,service,Marketing,3476412,34.76
Digital Marketing Manager,8,4,B.E.,BITS,Bangalore,1,BPO,Marketing,2570914,25.71
Digital Marketing Manager,8,8,MBA,IIM,Kochi,2,product,Marketing,5622336,56.22
Digital Marketing Manager,8,6,B.Tech,Top Private,Kochi,2,KPO,Marketing,2672524,26.73
Digital Marketing Manager,8,5,B.Sc,Tier 3,Kochi,2,MNC,Marketing,3160815,31.61
Digital Marketing Manager,8,7,B.Sc,Tier 3,Kochi,2,BPO,Marketing,1453959,14.54
Digital Marketing Manager,8,5,B.Tech,NIT,Kochi,2,KPO,Marketing,2593165,25.93
Digital Marketing Manager,8,8,B.E.,Tier 2,Jamshedpur,3,KPO,Marketing,1879983,18.8
Digital Marketing Manager,8,4,B.Tech,Top Private,Jamshedpur,3,MNC,Marketing,3499703,35.0
Digital Marketing Manager,8,8,B.Tech,IIT,Jamshedpur,3,product,Marketing,4250936,42.51
Digital Marketing Manager,8,5,B.E.,Tier 2,Jamshedpur,3,BPO,Marketing,1489019,14.89
Content Writer,0,5,B.Tech,IIT,Chennai,1,MNC,Marketing,748767,7.49
Content Writer,0,6,B.Tech,NIT,Chennai,1,startup,Marketing,613146,6.13
Content Writer,0,6,B.Sc,Tier 3,Gurgaon,1,service,Marketing,302269,3.02
Content Writer,0,5,B.Tech,IIT,Kochi,2,product,Marketing,637438,6.37
Content Writer,0,5,B.E.,BITS,Kochi,2,startup,Marketing,497789,4.98
Content Writer,0,3,B.Tech,IIT,Kochi,2,KPO,Marketing,338161,3.38
Content Writer,0,3,B.Sc,Tier 3,Visakhapatnam,2,service,Marketing,247654,2.48
Content Writer,0,5,MBA,IIM,Visakhapatnam,2,BPO,Marketing,318805,3.19
Content Writer,0,6,B.Tech,Top Private,Jamshedpur,3,MNC,Marketing,557534,5.58
Content Writer,0,3,B.Sc,Tier 3,Jamshedpur,3,BPO,Marketing,153443,1.53
Content Writer,1,3,B.E.,Tier 2,Gurgaon,1,product,Marketing,673984,6.74
Content Writer,1,5,B.Tech,NIT,Gurgaon,1,BPO,Marketing,501290,5.01
Content Writer,1,3,B.Tech,NIT,Hyderabad,1,MNC,Marketing,989202,9.89
Content Writer,1,3,B.Tech,NIT,Hyderabad,1,KPO,Marketing,567030,5.67
Content Writer,1,5,B.Tech,IIT,Ahmedabad,2,KPO,Marketing,598551,5.99
Content Writer,1,6,B.E.,BITS,Coimbatore,2,MNC,Marketing,1000682,10.01
Content Writer,1,5,B.E.,Tier 2,Coimbatore,2,service,Marketing,397178,3.97
Content Writer,1,3,B.Tech,NIT,Lucknow,3,product,Marketing,630261,6.3
Content Writer,1,6,B.Sc,Tier 3,Lucknow,3,BPO,Marketing,274887,2.75
Content Writer,1,4,MBA,IIM,Thiruvananthapuram,3,MNC,Marketing,909823,9.1
Content Writer,1,4,B.Tech,NIT,Thiruvananthapuram,3,startup,Marketing,504557,5.05
Content Writer,1,5,MBA,IIM,Thiruvananthapuram,3,service,Marketing,585516,5.86
Content Writer,1,3,MBA,IIM,Thiruvananthapuram,3,KPO,Marketing,440328,4.4
Content Writer,2,6,B.Tech,NIT,Mumbai,1,product,Marketing,1285917,12.86
Content Writer,2,3,B.E.,Tier 2,Mumbai,1,startup,Marketing,840134,8.4
Content Writer,2,4,MBA,IIM,Mumbai,1,service,Marketing,989697,9.9
Content Writer,2,6,B.E.,Tier 2,Mumbai,1,KPO,Marketing,679440,6.79
Content Writer,2,4,MBA,IIM,Pune,1,MNC,Marketing,1689533,16.9
Content Writer,2,5,B.Tech,Top Private,Pune,1,product,Marketing,1050018,10.5
Content Writer,2,4,B.Sc,Tier 3,Indore,2,startup,Marketing,574412,5.74
Content Writer,2,3,B.E.,BITS,Indore,2,service,Marketing,668564,6.69
Content Writer,2,5,B.E.,Tier 2,Jaipur,2,startup,Marketing,731609,7.32
Content Writer,2,6,B.E.,Tier 2,Vadodara,3,startup,Marketing,582261,5.82
Content Writer,2,3,MBA,IIM,Patna,3,service,Marketing,644745,6.45
Content Writer,2,3,B.Tech,IIT,Patna,3,KPO,Marketing,531300,5.31
Content Writer,3,5,B.E.,BITS,Kolkata,1,service,Marketing,1141007,11.41
Content Writer,3,4,B.E.,Tier 2,Kolkata,1,KPO,Marketing,768867,7.69
Content Writer,3,5,B.Sc,Tier 3,Mumbai,1,MNC,Marketing,1417872,14.18
Content Writer,3,6,B.Tech,IIT,Mumbai,1,startup,Marketing,1616008,16.16
Content Writer,3,3,B.E.,Tier 2,Mumbai,1,service,Marketing,740389,7.4
Content Writer,3,5,B.E.,Tier 2,Chandigarh,2,startup,Marketing,909878,9.1
Content Writer,3,6,B.Tech,Top Private,Chandigarh,2,KPO,Marketing,897621,8.98
Content Writer,3,6,MBA,IIM,Indore,2,MNC,Marketing,1916967,19.17
Content Writer,3,5,B.Tech,Top Private,Indore,2,product,Marketing,1221367,12.21
Content Writer,3,6,B.Tech,Top Private,Indore,2,service,Marketing,888453,8.88
Content Writer,3,6,B.Tech,IIT,Indore,2,BPO,Marketing,903144,9.03
Content Writer,3,5,B.Sc,Tier 3,Indore,2,KPO,Marketing,655302,6.55
Content Writer,3,3,B.Tech,NIT,Mysore,3,MNC,Marketing,1364729,13.65
Content Writer,3,3,B.Tech,Top Private,Mysore,3,service,Marketing,676400,6.76
Content Writer,5,6,B.Tech,Top Private,Visakhapatnam,2,MNC,Marketing,2254473,22.54
Content Writer,5,6,B.E.,BITS,Nagpur,2,startup,Marketing,1659850,16.6
Content Writer,5,6,B.E.,Tier 2,Nagpur,2,service,Marketing,1102721,11.03
Content Writer,5,4,B.Tech,NIT,Bhubaneswar,3,KPO,Marketing,1028036,10.28
Content Writer,5,4,B.Tech,NIT,Vadodara,3,MNC,Marketing,1735987,17.36
Content Writer,8,5,B.E.,Tier 2,Chennai,1,MNC,Marketing,2739423,27.39
Content Writer,8,3,B.E.,BITS,Chennai,1,product,Marketing,3094112,30.94
Content Writer,8,5,B.Sc,Tier 3,Chennai,1,service,Marketing,1448265,14.48
Content Writer,8,3,B.Sc,Tier 3,Chennai,1,BPO,Marketing,983604,9.84
Content Writer,8,5,B.Tech,NIT,Chennai,1,KPO,Marketing,1946390,19.46
Content Writer,8,5,B.Tech,IIT,Kolkata,1,product,Marketing,3636971,36.37
Content Writer,8,4,MBA,IIM,Kolkata,1,service,Marketing,2365775,23.66
Content Writer,8,6,B.Sc,Tier 3,Kolkata,1,KPO,Marketing,1489759,14.9
Content Writer,8,6,B.E.,BITS,Chandigarh,2,MNC,Marketing,3279478,32.79
Content Writer,8,4,B.E.,Tier 2,Chandigarh,2,product,Marketing,1949906,19.5
Content Writer,8,3,B.E.,Tier 2,Chandigarh,2,startup,Marketing,1589954,15.9
Content Writer,8,6,B.Tech,IIT,Chandigarh,2,service,Marketing,2063088,20.63
Content Writer,8,3,B.E.,BITS,Chandigarh,2,BPO,Marketing,1279266,12.79
Content Writer,8,3,B.E.,Tier 2,Chandigarh,2,KPO,Marketing,1162675,11.63
Content Writer,8,3,B.Sc,Tier 3,Indore,2,MNC,Marketing,2077008,20.77
Content Writer,8,6,B.Tech,NIT,Indore,2,BPO,Marketing,1337456,13.37
Content Writer,8,5,B.Sc,Tier 3,Patna,3,product,Marketing,1576151,15.76
Content Writer,8,3,B.Tech,Top Private,Patna,3,service,Marketing,1253821,12.54
Content Writer,8,6,B.Tech,NIT,Patna,3,KPO,Marketing,1511141,15.11
Sales Manager,3,5,B.E.,Tier 2,Hyderabad,1,KPO,Sales,751862,7.52
Sales Manager,3,7,B.Sc,Tier 3,Pune,1,product,Sales,1172659,11.73
Sales Manager,3,7,B.Tech,NIT,Pune,1,BPO,Sales,796319,7.96
Sales Manager,3,4,B.Sc,Tier 3,Pune,1,KPO,Sales,708274,7.08
Sales Manager,3,7,B.Tech,NIT,Coimbatore,2,MNC,Sales,1650875,16.51
Sales Manager,3,5,B.E.,Tier 2,Coimbatore,2,product,Sales,976285,9.76
Sales Manager,3,4,B.Tech,Top Private,Coimbatore,2,startup,Sales,1045924,10.46
Sales Manager,3,4,B.Tech,NIT,Coimbatore,2,KPO,Sales,815246,8.15
Sales Manager,3,5,B.Tech,Top Private,Nagpur,2,product,Sales,1278249,12.78
Sales Manager,3,6,B.Tech,IIT,Nagpur,2,KPO,Sales,915392,9.15
Sales Manager,3,4,B.Tech,IIT,Bhubaneswar,3,startup,Sales,1094109,10.94
Sales Manager,3,7,B.Tech,NIT,Bhubaneswar,3,service,Sales,804803,8.05
Sales Manager,3,4,MBA,IIM,Bhubaneswar,3,BPO,Sales,597635,5.98
Sales Manager,3,7,MBA,IIM,Patna,3,service,Sales,915890,9.16
Sales Manager,3,4,B.Sc,Tier 3,Patna,3,BPO,Sales,415795,4.16
Sales Manager,4,4,B.Tech,NIT,Delhi NCR,1,startup,Sales,1954800,19.55
Sales Manager,4,5,B.E.,Tier 2,Nagpur,2,product,Sales,1446025,14.46
Sales Manager,4,4,B.Tech,Top Private,Nagpur,2,startup,Sales,1292081,12.92
Sales Manager,4,6,B.Tech,Top Private,Nagpur,2,BPO,Sales,872596,8.73
Sales Manager,4,7,B.E.,Tier 2,Nagpur,2,KPO,Sales,1001744,10.02
Sales Manager,4,5,B.Tech,NIT,Kochi,2,MNC,Sales,2302127,23.02
Sales Manager,4,5,B.Tech,Top Private,Kochi,2,product,Sales,1837597,18.38
Sales Manager,4,5,B.Tech,Top Private,Kochi,2,startup,Sales,1463733,14.64
Sales Manager,4,7,B.Sc,Tier 3,Kochi,2,BPO,Sales,748375,7.48
Sales Manager,4,4,B.Tech,NIT,Kochi,2,KPO,Sales,1150114,11.5
Sales Manager,4,6,B.Tech,NIT,Bhubaneswar,3,product,Sales,1679919,16.8
Sales Manager,4,5,B.Tech,Top Private,Bhubaneswar,3,KPO,Sales,936273,9.36
Sales Manager,4,4,B.Tech,IIT,Vadodara,3,MNC,Sales,1926401,19.26
Sales Manager,4,4,B.E.,BITS,Vadodara,3,KPO,Sales,959093,9.59
Sales Manager,5,6,B.Tech,IIT,Gurgaon,1,MNC,Sales,3944231,39.44
Sales Manager,5,4,MBA,IIM,Gurgaon,1,startup,Sales,2617903,26.18
Sales Manager,5,4,B.Sc,Tier 3,Gurgaon,1,service,Sales,1198972,11.99
Sales Manager,5,6,B.Tech,NIT,Hyderabad,1,product,Sales,3000046,30.0
Sales Manager,5,5,B.E.,BITS,Hyderabad,1,BPO,Sales,1340000,13.4
Sales Manager,5,7,MBA,IIM,Nagpur,2,product,Sales,2942717,29.43
Sales Manager,5,6,B.Sc,Tier 3,Nagpur,2,BPO,Sales,830943,8.31
Sales Manager,5,7,B.Tech,Top Private,Visakhapatnam,2,startup,Sales,2240137,22.4
Sales Manager,5,6,B.E.,Tier 2,Visakhapatnam,2,service,Sales,1423155,14.23
Sales Manager,5,6,B.Tech,Top Private,Visakhapatnam,2,BPO,Sales,1220119,12.2
Sales Manager,5,6,B.Sc,Tier 3,Thiruvananthapuram,3,MNC,Sales,1878036,18.78
Sales Manager,5,4,B.Tech,NIT,Thiruvananthapuram,3,product,Sales,1819746,18.2
Sales Manager,5,4,B.Sc,Tier 3,Thiruvananthapuram,3,service,Sales,912002,9.12
Sales Manager,5,7,B.Tech,IIT,Thiruvananthapuram,3,BPO,Sales,1158969,11.59
Sales Manager,5,5,B.Sc,Tier 3,Lucknow,3,MNC,Sales,1639424,16.39
Sales Manager,5,7,B.Tech,NIT,Lucknow,3,service,Sales,1386445,13.86
Sales Manager,6,7,MBA,IIM,Bangalore,1,MNC,Sales,5218627,52.19
Sales Manager,6,5,B.E.,BITS,Bangalore,1,product,Sales,3567093,35.67
Sales Manager,6,7,MBA,IIM,Bangalore,1,service,Sales,2855068,28.55
Sales Manager,6,5,MBA,IIM,Gurgaon,1,startup,Sales,3885376,38.85
Sales Manager,6,6,B.Tech,NIT,Gurgaon,1,BPO,Sales,1895868,18.96
Sales Manager,6,4,B.E.,Tier 2,Indore,2,BPO,Sales,1075607,10.76
Sales Manager,6,5,B.E.,Tier 2,Nagpur,2,MNC,Sales,2747430,27.47
Sales Manager,6,6,B.E.,Tier 2,Nagpur,2,product,Sales,2559479,25.59
Sales Manager,6,4,B.Sc,Tier 3,Nagpur,2,service,Sales,1292903,12.93
Sales Manager,6,7,MBA,IIM,Nagpur,2,BPO,Sales,2009156,20.09
Sales Manager,6,4,B.Sc,Tier 3,Nagpur,2,KPO,Sales,1317315,13.17
Sales Manager,6,6,B.Tech,Top Private,Surat,3,MNC,Sales,2766197,27.66
Sales Manager,6,6,B.Tech,IIT,Surat,3,BPO,Sales,1446790,14.47
Sales Manager,6,7,B.Tech,IIT,Surat,3,startup,Sales,2982950,29.83
Sales Manager,6,7,B.E.,BITS,Surat,3,KPO,Sales,1891561,18.92
Sales Manager,8,7,B.E.,Tier 2,Gurgaon,1,MNC,Sales,4862865,48.63
Sales Manager,8,6,B.Tech,NIT,Gurgaon,1,startup,Sales,4620002,46.2
Sales Manager,8,5,MBA,IIM,Gurgaon,1,service,Sales,3585715,35.86
Sales Manager,8,5,MBA,IIM,Hyderabad,1,MNC,Sales,6604100,66.04
Sales Manager,8,5,B.Sc,Tier 3,Hyderabad,1,startup,Sales,2879701,28.8
Sales Manager,8,6,B.E.,BITS,Coimbatore,2,MNC,Sales,5074707,50.75
Sales Manager,8,4,MBA,IIM,Coimbatore,2,product,Sales,4345214,43.45
Sales Manager,8,6,B.Tech,Top Private,Coimbatore,2,startup,Sales,3108025,31.08
Sales Manager,8,4,B.Sc,Tier 3,Coimbatore,2,BPO,Sales,1374764,13.75
Sales Manager,8,6,MBA,IIM,Coimbatore,2,KPO,Sales,3236575,32.37
Sales Manager,8,6,B.Tech,Top Private,Jaipur,2,startup,Sales,3094399,30.94
Sales Manager,8,5,B.Tech,IIT,Jaipur,2,service,Sales,3011422,30.11
Sales Manager,8,7,B.Tech,Top Private,Patna,3,product,Sales,3472846,34.73
Sales Manager,8,5,B.E.,BITS,Patna,3,BPO,Sales,1910200,19.1
Sales Manager,8,7,B.E.,BITS,Patna,3,KPO,Sales,2454740,24.55
Sales Manager,8,7,B.Tech,IIT,Thiruvananthapuram,3,MNC,Sales,5179562,51.8
Sales Manager,8,7,B.Sc,Tier 3,Thiruvananthapuram,3,service,Sales,1717149,17.17
Sales Manager,8,7,B.Tech,NIT,Thiruvananthapuram,3,BPO,Sales,1993291,19.93
Sales Manager,8,5,B.E.,Tier 2,Thiruvananthapuram,3,KPO,Sales,1636317,16.36
Sales Manager,10,7,MBA,IIM,Bangalore,1,MNC,Sales,9799682,98.0
Sales Manager,10,6,B.E.,BITS,Bangalore,1,KPO,Sales,4635349,46.35
Sales Manager,10,7,MBA,IIM,Chandigarh,2,product,Sales,7383946,73.84
Sales Manager,10,6,B.Tech,IIT,Chandigarh,2,KPO,Sales,3673347,36.73
Sales Manager,10,4,B.Tech,NIT,Coimbatore,2,BPO,Sales,2497411,24.97
Sales Manager,10,6,B.E.,BITS,Coimbatore,2,KPO,Sales,3735360,37.35
Sales Manager,10,6,B.Tech,Top Private,Jamshedpur,3,KPO,Sales,2976408,29.76
Sales Manager,10,6,B.Tech,Top Private,Bhubaneswar,3,startup,Sales,3512866,35.13
Customer Support Executive,0,2,B.Sc,Tier 3,Kolkata,1,MNC,BPO,326391,3.26
Customer Support Executive,0,2,B.E.,Tier 2,Kolkata,1,KPO,BPO,187689,1.88
Customer Support Executive,0,4,B.Sc,Tier 3,Pune,1,MNC,BPO,391910,3.92
Customer Support Executive,0,4,B.E.,Tier 2,Pune,1,product,BPO,335965,3.36
Customer Support Executive,0,3,MBA,IIM,Pune,1,startup,BPO,436796,4.37
Customer Support Executive,0,4,B.Tech,IIT,Pune,1,KPO,BPO,279809,2.8
Customer Support Executive,0,2,B.Tech,IIT,Indore,2,service,BPO,244094,2.44
Customer Support Executive,0,3,MBA,IIM,Indore,2,KPO,BPO,266926,2.67
Customer Support Executive,0,2,B.E.,Tier 2,Ahmedabad,2,BPO,BPO,115912,1.16
Customer Support Executive,0,4,B.E.,BITS,Bhubaneswar,3,MNC,BPO,335106,3.35
Customer Support Executive,0,2,B.E.,Tier 2,Bhubaneswar,3,service,BPO,150755,1.51
Customer Support Executive,0,4,B.E.,BITS,Bhubaneswar,3,KPO,BPO,200461,2.0
Customer Support Executive,0,3,B.E.,Tier 2,Bhubaneswar,3,product,BPO,244528,2.45
Customer Support Executive,0,2,B.Tech,Top Private,Bhubaneswar,3,startup,BPO,236435,2.36
Customer Support Executive,1,2,B.E.,Tier 2,Delhi NCR,1,MNC,BPO,558120,5.58
Customer Support Executive,1,4,B.Tech,NIT,Delhi NCR,1,product,BPO,658703,6.59
Customer Support Executive,1,4,B.Sc,Tier 3,Delhi NCR,1,KPO,BPO,293594,2.94
Customer Support Executive,1,2,MBA,IIM,Delhi NCR,1,product,BPO,668341,6.68
Customer Support Executive,1,4,B.E.,Tier 2,Delhi NCR,1,startup,BPO,439202,4.39
Customer Support Executive,1,4,B.Tech,IIT,Coimbatore,2,MNC,BPO,667801,6.68
Customer Support Executive,1,2,B.E.,BITS,Coimbatore,2,startup,BPO,414083,4.14
Customer Support Executive,1,2,B.Sc,Tier 3,Coimbatore,2,service,BPO,243057,2.43
Customer Support Executive,1,3,MBA,IIM,Coimbatore,2,BPO,BPO,330822,3.31
Customer Support Executive,1,4,B.E.,BITS,Coimbatore,2,KPO,BPO,326658,3.27
Customer Support Executive,1,4,B.Sc,Tier 3,Kochi,2,product,BPO,373877,3.74
Customer Support Executive,1,4,B.Tech,NIT,Patna,3,product,BPO,423636,4.24
Customer Support Executive,1,2,B.Tech,Top Private,Patna,3,startup,BPO,311120,3.11
Customer Support Executive,1,2,B.E.,Tier 2,Patna,3,service,BPO,235884,2.36
Customer Support Executive,1,2,B.E.,BITS,Patna,3,KPO,BPO,291357,2.91
Customer Support Executive,1,3,B.E.,BITS,Jamshedpur,3,MNC,BPO,551651,5.52
Customer Support Executive,2,2,MBA,IIM,Bangalore,1,product,BPO,979476,9.79
Customer Support Executive,2,4,MBA,IIM,Bangalore,1,startup,BPO,838797,8.39
Customer Support Executive,2,3,B.E.,BITS,Hyderabad,1,MNC,BPO,1075749,10.76
Customer Support Executive,2,4,B.Tech,NIT,Hyderabad,1,product,BPO,795858,7.96
Customer Support Executive,2,3,B.E.,BITS,Hyderabad,1,KPO,BPO,476129,4.76
Customer Support Executive,2,2,B.Sc,Tier 3,Nagpur,2,startup,BPO,401941,4.02
Customer Support Executive,2,3,B.Tech,NIT,Nagpur,2,BPO,BPO,313696,3.14
Customer Support Executive,2,2,B.Sc,Tier 3,Nagpur,2,KPO,BPO,296750,2.97
Customer Support Executive,2,2,MBA,IIM,Indore,2,service,BPO,541172,5.41
Customer Support Executive,2,3,B.Sc,Tier 3,Bhubaneswar,3,KPO,BPO,244954,2.45
Customer Support Executive,2,3,B.Tech,NIT,Bhubaneswar,3,startup,BPO,537247,5.37
Customer Support Executive,3,4,B.E.,BITS,Delhi NCR,1,product,BPO,1012264,10.12
Customer Support Executive,3,2,B.E.,Tier 2,Delhi NCR,1,startup,BPO,658561,6.59
Customer Support Executive,3,2,B.Tech,IIT,Delhi NCR,1,BPO,BPO,510017,5.1
Customer Support Executive,3,4,B.Tech,IIT,Delhi NCR,1,KPO,BPO,742979,7.43
Customer Support Executive,3,3,B.Sc,Tier 3,Kolkata,1,product,BPO,731965,7.32
Customer Support Executive,3,4,B.Tech,NIT,Kolkata,1,startup,BPO,894189,8.94
Customer Support Executive,3,4,B.E.,Tier 2,Kochi,2,BPO,BPO,341850,3.42
Customer Support Executive,3,4,B.E.,BITS,Kochi,2,KPO,BPO,623379,6.23
Customer Support Executive,3,2,B.Sc,Tier 3,Indore,2,MNC,BPO,735751,7.36
Customer Support Executive,3,3,B.Tech,IIT,Indore,2,product,BPO,910915,9.11
Customer Support Executive,3,3,B.Tech,IIT,Bhubaneswar,3,MNC,BPO,954334,9.54
Customer Support Executive,3,3,B.Tech,Top Private,Bhubaneswar,3,product,BPO,638021,6.38
Customer Support Executive,3,2,B.E.,Tier 2,Bhubaneswar,3,startup,BPO,481561,4.82
Customer Support Executive,3,2,MBA,IIM,Bhubaneswar,3,service,BPO,519387,5.19
Customer Support Executive,3,2,B.Tech,NIT,Bhubaneswar,3,BPO,BPO,343655,3.44
Customer Support Executive,3,2,B.Sc,Tier 3,Bhubaneswar,3,KPO,BPO,318789,3.19
Customer Support Executive,3,2,MBA,IIM,Surat,3,MNC,BPO,879626,8.8
Customer Support Executive,5,4,B.Sc,Tier 3,Hyderabad,1,MNC,BPO,1204845,12.05
Customer Support Executive,5,2,B.Sc,Tier 3,Hyderabad,1,service,BPO,556114,5.56
Customer Support Executive,5,2,B.Tech,NIT,Delhi NCR,1,MNC,BPO,1394255,13.94
Customer Support Executive,5,3,B.Sc,Tier 3,Delhi NCR,1,service,BPO,599511,6.0
Customer Support Executive,5,2,B.Tech,NIT,Jaipur,2,service,BPO,668324,6.68
Customer Support Executive,5,3,B.E.,Tier 2,Jaipur,2,BPO,BPO,459042,4.59
Customer Support Executive,5,3,B.Tech,Top Private,Indore,2,startup,BPO,805442,8.05
Customer Support Executive,5,2,B.Tech,IIT,Bhubaneswar,3,MNC,BPO,1125798,11.26
Customer Support Executive,5,4,B.Sc,Tier 3,Bhubaneswar,3,startup,BPO,586184,5.86
Customer Support Executive,5,2,MBA,IIM,Bhubaneswar,3,service,BPO,700938,7.01
Customer Support Executive,5,3,B.Tech,IIT,Bhubaneswar,3,BPO,BPO,492138,4.92
Customer Support Executive,5,3,B.Tech,IIT,Jamshedpur,3,startup,BPO,868022,8.68
Customer Support Executive,5,3,B.Tech,IIT,Jamshedpur,3,BPO,BPO,512272,5.12
Process Associate,0,2,B.Tech,IIT,Chennai,1,MNC,BPO,470578,4.71
Process Associate,0,3,MBA,IIM,Chennai,1,product,BPO,403859,4.04
Process Associate,0,2,B.Tech,Top Private,Chennai,1,KPO,BPO,190828,1.91
Process Associate,0,2,B.E.,Tier 2,Hyderabad,1,MNC,BPO,309270,3.09
Process Associate,0,4,B.Tech,IIT,Hyderabad,1,startup,BPO,338214,3.38
Process Associate,0,3,B.Sc,Tier 3,Jaipur,2,product,BPO,210452,2.1
Process Associate,0,4,B.Tech,Top Private,Jaipur,2,startup,BPO,240823,2.41
Process Associate,0,2,B.E.,Tier 2,Jaipur,2,BPO,BPO,108817,1.09
Process Associate,0,3,MBA,IIM,Coimbatore,2,product,BPO,325812,3.26
Process Associate,0,2,B.Tech,Top Private,Coimbatore,2,startup,BPO,234749,2.35
Process Associate,0,2,B.E.,BITS,Coimbatore,2,KPO,BPO,183761,1.84
Process Associate,0,3,B.E.,BITS,Lucknow,3,MNC,BPO,303705,3.04
Process Associate,0,2,MBA,IIM,Lucknow,3,service,BPO,183304,1.83
Process Associate,0,3,MBA,IIM,Lucknow,3,BPO,BPO,158406,1.58
Process Associate,0,4,B.Sc,Tier 3,Lucknow,3,KPO,BPO,119975,1.2
Process Associate,0,2,B.Tech,Top Private,Lucknow,3,MNC,BPO,284246,2.84
Process Associate,0,2,B.E.,BITS,Lucknow,3,product,BPO,229648,2.3
Process Associate,0,4,B.Sc,Tier 3,Lucknow,3,service,BPO,119203,1.19
